uuid,vin,make,model,mileage,price,creation_date,update_date,cositas,zip_code
aae7cf4a-cdca-4a60-94b1-79f682e15796,WBA3R1C51FF620374,Hyundai,Elantra,981,882565078.85,2/25/2021,10/26/2020,5/19/2020,53208-504
142fae20-38c4-4077-98db-5b3118f0a90f,WBAGH03431D720664,Chevrolet,Cobalt,982,755013436.03,7/22/2020,8/5/2020,6/15/2020,46122-179
8dc8cfe6-42b8-44eb-b395-5ff788ca521a,WBY2Z2C55FV509884,Buick,Skylark,983,262613377.27,9/8/2020,12/3/2020,3/19/2021,53808-0755
3109c9ff-534c-4782-8bbc-ac679b174dbe,1N6AF0LY3FN956215,Dodge,Ram,984,27894250.07,2/26/2021,1/17/2021,12/4/2020,58876-101
02a0b5e4-da48-45d2-b54d-57bbf858915e,1G6DJ8EG9A0139065,Volkswagen,Passat,985,350396387.07,11/27/2020,11/26/2020,2/9/2021,52959-392
10134aac-81b1-4556-8001-2dba4b354f56,3C63D3FL8CG498783,Ford,Mustang,986,332701183.98,4/12/2021,9/4/2020,2/8/2021,0023-9277
baa7148f-7377-4010-beb8-0629bf247d56,3GYFNFE39CS250538,Chrysler,LHS,987,191502931.61,7/20/2020,7/20/2020,12/19/2020,21695-941
5be7d5d0-7f1e-4d9e-8e45-97edd6950363,WBA3D5C52FK841933,Subaru,Outback,988,188004141.54,12/14/2020,4/2/2021,8/9/2020,63304-625
245d3fe6-a49a-46a8-98e9-082ac5f4e26e,WBA3T7C57FP272434,Mitsubishi,Lancer,989,205204084.56,9/11/2020,10/10/2020,8/8/2020,57664-642
748de2b7-cdfd-483d-9747-0e62476778b7,WVWAA7AJ7CW865292,Ford,F250,990,410387931.84,11/21/2020,6/17/2020,10/9/2020,0603-4209
75f0ad74-526b-4ce4-9d5c-e3c8927f38df,2G4GS5GXXF9706654,Plymouth,Laser,991,497314060.13,8/13/2020,8/4/2020,9/2/2020,35356-929
87ee88a5-7404-45d4-a3f0-6c07b40770db,1G6DL8EG8A0422695,Chrysler,Sebring,992,245138685.31,3/26/2021,8/25/2020,11/29/2020,58232-0023
89546648-a7f4-4cf5-85fb-115135b533e1,JTHFE2C25A2169942,Ford,F-Series,993,927889413.51,9/14/2020,2/21/2021,8/12/2020,44946-1009
87899480-cc59-42e5-943f-bb0991dd46d2,2G4GR5ER5D9493190,Jeep,Grand Cherokee,994,503510918.38,6/6/2020,11/25/2020,5/1/2020,10812-604
6a8d1dcb-a1f9-4b2b-ab35-3057060bc83b,WBAUP9C52AV236479,Chrysler,Sebring,995,746564511.47,10/17/2020,8/31/2020,5/6/2020,54868-2349
d0054e73-6d12-4b10-a914-53d766b1bb9b,1G4PS5SK2D4716073,Chevrolet,Tahoe,996,641868729.76,6/2/2020,1/9/2021,5/12/2020,42291-723
77bdce7c-d535-4466-827d-5b5c20392636,2C3CCAJG3DH902184,Pontiac,Bonneville,997,82910037.44,11/29/2020,10/17/2020,1/6/2021,55154-1813
baf122bb-db35-4460-a5f7-4b2e41b8e8c5,WAUWFAFL6AA961517,Cadillac,Brougham,998,38478817.99,6/13/2020,6/20/2020,9/11/2020,52125-493
d3e4cff6-2a45-4bd1-9539-f2cd60d56fc1,JN8AZ1MU9CW547934,Maybach,62,999,69885314.61,12/29/2020,12/28/2020,1/15/2021,50332-0108
68fe8ee8-1ef4-43da-8222-672c81e63645,1N6AD0CW2EN997387,Cadillac,Brougham,1000,891311852.34,11/21/2020,12/27/2020,6/2/2020,0093-4085
